step,loss
35500,2.087
35520,2.3673
35540,2.1585
35560,2.0988
35580,2.2455
35600,2.3756
35620,2.1129
35640,2.1274
35660,1.8902
35680,2.0736
35700,1.9487
35720,2.1618
35740,2.3519
35760,2.25
35780,2.2985
35800,2.2817
35820,2.305
35840,2.3262
35860,2.1419
35880,2.123
35900,2.25
35920,2.3406
35940,2.1809
35960,2.2813
35980,2.1084
36000,2.1744
36020,2.0184
36040,2.0571
36060,2.2736
36080,2.2809
36100,1.9677
36120,2.3891
36140,2.1538
36160,2.3843
36180,2.0312
36200,2.1032
36220,2.2388
36240,2.0915
36260,2.1164
36280,2.3249
36300,2.2746
36320,2.2182
36340,2.2201
36360,2.0457
36380,2.3251
36400,2.3106
36420,2.0388
36440,2.2582
36460,2.3973
36480,2.089
36500,1.9877
36520,2.0577
36540,2.3059
36560,2.5196
36580,2.0973
36600,2.107
36620,2.1961
36640,2.0232
36660,2.0426
36680,2.2297
36700,2.2619
36720,2.1663
36740,2.1567
36760,2.3154
36780,2.0117
36800,2.2169
36820,2.3913
36840,2.222
36860,2.3229
36880,2.1405
36900,2.4531
36920,2.185
36940,2.1511
36960,2.2489
36980,2.2639
37000,2.3029
37020,2.1668
37040,1.9461
37060,2.2285
37080,2.1822
37100,2.1084
37120,2.3043
37140,2.0117
37160,2.4359
37180,2.3267
37200,2.1805
37220,1.9226
37240,2.1799
37260,2.0827
37280,2.1549
37300,1.9588
37320,2.2971
37340,2.1641
37360,2.1129
37380,2.5474
37400,1.9603
37420,2.2725
37440,2.2757
37460,2.1971
37480,2.1568
37500,2.1196
37520,2.1245
37540,2.1181
37560,2.1235
37580,2.0758
37600,2.2099
37620,2.1752
37640,2.1256
37660,2.2941
37680,2.1333
37700,2.0779
37720,2.3502
37740,2.0006
37760,2.4626
37780,2.0886
37800,2.0498
37820,2.1474
37840,2.2667
37860,2.0786
37880,2.0892
37900,2.0307
37920,2.128
37940,2.0499
37960,2.414
37980,2.1067
38000,2.2189
38020,2.1703
38040,2.0057
38060,2.1538
38080,1.8451
38100,2.0915
38120,2.175
38140,2.3659
38160,2.0346
38180,2.1267
38200,1.9797
38220,2.1958
38240,2.2176
38260,2.2842
38280,1.9855
38300,2.2336
38320,2.2015
38340,2.1642
38360,2.3782
38380,2.3116
38400,2.3389
38420,2.1892
38440,2.1329
38460,2.2002
38480,2.2632
38500,2.0685
38520,2.2945
38540,2.2564
38560,2.2212
38580,2.2523
38600,2.1637
38620,2.519
38640,2.2804
38660,2.0744
38680,2.3365
38700,2.6585
38720,2.2373
38740,2.2774
38760,2.4915
38780,2.1422
38800,2.1179
38820,2.0187
38840,2.3165
38860,2.2168
38880,1.9616
38900,2.0212
38920,2.3711
38940,2.1732
38960,2.2722
38980,2.2081
39000,2.4278
39020,2.2735
39040,2.1612
39060,2.0323
39080,2.1254
39100,1.9589
39120,2.2129
39140,2.1638
39160,2.2254
39180,2.3824
39200,2.1546
39220,2.1665
39240,2.2003
39260,2.0686
39280,2.018
39300,2.1802
39320,2.0079
39340,2.6569
39360,2.3043
39380,2.0764
39400,2.0163
39420,2.0783
39440,2.0639
39460,1.994
39480,2.3319
39500,2.2025
39520,1.995
39540,1.9872
39560,2.3433
39580,2.1285
39600,2.3448
39620,2.4006
39640,2.2212
39660,2.1055
39680,2.0205
39700,2.1643
39720,2.1146
39740,2.1752
39760,2.2373
39780,2.1516
39800,2.0902
39820,2.1812
39840,2.3249
39860,2.0276
39880,2.2645
39900,2.2309
39920,2.1903
39940,2.1962
39960,2.1089
39980,2.1766
40000,2.3321
40020,2.328
40040,2.3687
40060,2.1779
40080,2.0628
40100,2.2118
40120,2.1305
40140,1.9489
40160,2.0336
40180,2.0564
40200,1.8997
40220,2.2182
40240,2.1982
40260,2.3514
40280,2.2819
40300,2.104
40320,1.9787
40340,2.2946
40360,2.0726
40380,2.0276
40400,1.9008
40420,2.2506
40440,2.257
40460,2.1199
40480,1.8897
40500,2.2188
40520,2.1923
40540,2.2042
40560,2.3206
40580,2.7767
40600,1.854
40620,1.7986
40640,2.2519
40660,2.1919
40680,2.1453
40700,2.187
40720,2.5567
40740,2.1133
40760,2.2501
40780,1.9934
40800,1.9126
40820,2.034
40840,2.2098
40860,2.2126
40880,2.3801
40900,2.2572
40920,2.066
40940,2.172
40960,2.3021
40980,2.1518
41000,2.0532
41020,2.3417
41040,2.303
41060,2.1118
41080,1.9346
41100,2.2223
41120,2.3297
41140,2.0676
41160,2.1953
41180,2.3148
41200,2.2367
41220,2.1596
41240,1.9964
41260,2.0078
41280,2.3047
41300,2.1427
41320,1.9212
41340,2.369
41360,2.3585
41380,2.3077
41400,2.3839
41420,1.7701
41440,1.9134
41460,2.1848
41480,2.2932
41500,2.0879
41520,2.4503
41540,2.2693
41560,2.2503
41580,2.2338
41600,2.3231
41620,2.1955
41640,2.1501
41660,2.1456
41680,1.8867
41700,1.8399
41720,2.1038
41740,2.3775
41760,2.0879
41780,2.1786
41800,2.1546
41820,2.2309
41840,2.3093
41860,2.4464
41880,2.2648
41900,2.0322
41920,2.0169
41940,2.1151
41960,2.0445
41980,2.248
42000,2.0394
42020,2.2854
42040,2.1994
42060,2.2923
42080,2.1885
42100,2.0945
42120,1.9654
42140,1.8067
42160,1.8734
42180,2.0335
42200,2.227
42220,1.9356
42240,2.0627
42260,2.3851
42280,2.6624
42300,2.3243
42320,2.0392
42340,2.4313
42360,2.074
42380,2.4667
42400,2.0991
42420,2.1098
42440,2.232
42460,2.2424
42480,2.1335
42500,2.0248
42520,2.1003
42540,2.1624
42560,2.1785
42580,2.0424
42600,2.0731
42620,2.147
42640,2.0316
42660,2.115
42680,1.9304
42700,2.1405
42720,2.2048
42740,2.1818
42760,2.0839
42780,2.1473
42800,2.2817
42820,2.1617
42840,1.9259
42860,1.9594
42880,2.2648
42900,2.3058
42920,2.0708
42940,2.1664
42960,2.2656
42980,2.1124
43000,2.1724
43020,2.2497
43040,2.2463
43060,2.0772
43080,2.2436
43100,2.2605
43120,1.8858
43140,2.1564
43160,2.4518
43180,2.1948
43200,2.219
43220,2.1861
43240,2.1462
43260,2.481
43280,2.0856
43300,2.2676
43320,1.9493
43340,2.1144
43360,2.1881
43380,2.1601
43400,2.0625
43420,2.0223
43440,2.0565
43460,2.3817
43480,2.2331
43500,2.1859
43520,1.9111
43540,2.1186
43560,2.1517
43580,2.313
43600,1.9365
43620,2.2337
43640,2.2738
43660,1.9612
43680,2.0948
43700,2.4295
43720,1.8663
43740,2.271
43760,2.1087
43780,1.9487
43800,2.0864
43820,2.3387
43840,2.0759
43860,2.1246
43880,2.0275
43900,2.0888
43920,2.3178
43940,2.2893
43960,2.1781
43980,2.0897
44000,2.0083
44020,2.1664
44040,2.1389
44060,2.3486
44080,2.0359
44100,2.1345
44120,2.0974
44140,1.9676
44160,1.9996
44180,2.0726
44200,2.4046
44220,2.3101
44240,2.1869
44260,2.0979
44280,2.0836
44300,2.087
44320,1.9129
44340,2.1352
44360,1.9427
44380,2.2808
44400,2.6969
44420,2.288
44440,2.3167
44460,1.9381
44480,2.194
44500,2.4946
44520,2.2189
44540,2.135
44560,2.1223
44580,2.3667
44600,2.0955
44620,2.1922
44640,1.9826
44660,2.231
44680,2.119
44700,1.948
44720,1.9976
44740,2.0772
44760,2.2181
44780,2.0781
44800,1.8752
44820,2.2498
44840,2.0063
44860,2.1174
44880,1.9667
44900,2.0425
44920,2.3342
44940,2.2054
44960,2.1404
44980,2.1508
45000,2.1034
45020,2.1089
45040,2.3169
45060,2.1387
45080,2.2005
45100,1.8327
45120,2.073
45140,2.2868
45160,2.3216
45180,2.3656
45200,2.3513
45220,1.9643
45240,2.0093
45260,2.1282
45280,2.3905
45300,2.5198
45320,1.7101
45340,2.1105
45360,2.0885
45380,1.9518
45400,2.0496
45420,2.4904
45440,1.9553
45460,2.1668
45480,1.8999
45500,2.3228
45520,2.3387
45540,2.247
45560,2.1532
45580,2.0606
45600,2.0
45620,2.4865
45640,1.9417
45660,2.3163
45680,2.0412
45700,2.2317
45720,2.6063
45740,2.0542
45760,2.1029
45780,2.1331
45800,2.2616
45820,2.1145
45840,1.9004
45860,2.3348
45880,2.6672
45900,2.3944
45920,2.0157
45940,1.9417
45960,2.0993
45980,2.2809
46000,2.2522
46020,2.0024
46040,2.371
46060,2.0756
46080,2.0687
46100,2.2014
46120,1.7747
46140,2.1441
46160,1.9794
46180,1.9889
46200,2.1368
46220,2.0089
46240,2.3797
46260,2.2139
46280,2.1318
46300,2.1946
46320,1.9991
46340,2.2237
46360,2.094
46380,2.1232
46400,2.273
46420,2.1621
46440,2.0084
46460,1.8989
46480,2.0605
46500,2.113
46520,1.9041
46540,2.3202
46560,1.9541
46580,2.1857
46600,2.2227
46620,2.0985
46640,1.9756
46660,2.0474
46680,2.258
46700,2.0676
46720,2.5028
46740,2.3088
46760,2.1099
46780,2.3103
46800,2.2401
46820,2.4341
46840,2.1625
46860,2.1804
46880,2.0935
46900,2.1841
46920,2.4482
46940,2.4728
46960,2.1449
46980,1.9733
47000,2.0597
47020,2.4353
47040,2.0113
47060,2.1589
47080,2.0425
47100,2.1182
47120,2.2104
47140,2.0524
47160,1.9802
47180,2.3181
47200,2.1301
47220,2.4459
47240,1.9302
47260,1.9659
47280,2.014
47300,2.2077
47320,2.314
47340,1.9315
47360,2.1618
47380,2.0525
47400,2.1292
47420,2.0284
47440,1.8538
47460,2.006
47480,2.0753
47500,2.0927
47520,2.1117
47540,2.1176
47560,2.0447
47580,2.1789
47600,2.2115
47620,2.2145
47640,2.3683
47660,1.979
47680,2.1397
47700,2.4884
47720,2.3157
47740,2.2611
47760,2.0367
47780,1.9616
47800,2.2487
47820,2.151
47840,2.0236
47860,2.3194
47880,2.2572
47900,2.033
47920,2.2128
47940,2.0692
47960,2.1059
47980,2.0736
48000,2.0966
48020,2.3351
48040,2.0869
48060,1.9055
48080,2.2003
48100,1.9412
48120,2.0544
48140,2.2446
48160,2.3484
48180,2.0753
48200,2.268
48220,2.009
48240,2.2029
48260,2.212
48280,1.8388
48300,2.0953
48320,2.0676
48340,2.3261
48360,2.2854
48380,2.4956
48400,2.2645
48420,2.0176
48440,2.2244
48460,2.0907
48480,2.1785
48500,2.1236
48520,2.2636
48540,2.2593
48560,1.992
48580,1.8486
48600,2.2682
48620,1.9178
48640,1.9244
48660,2.0287
48680,1.8707
48700,2.3909
48720,2.3684
48740,2.1007
48760,2.2156
48780,2.1814
48800,2.2284
48820,2.2353
48840,2.0333
48860,1.9021
48880,2.1625
48900,2.08
48920,2.0987
48940,2.0382
48960,2.423
48980,1.8732
49000,2.0837
49020,2.2185
49040,2.3881
49060,2.2097
49080,2.0825
49100,2.0744
49120,2.1106
49140,1.9702
49160,2.0404
49180,2.1482
49200,1.8789
49220,2.1358
49240,1.9754
49260,2.1746
49280,2.0405
49300,2.0942
49320,2.1865
49340,1.9723
49360,2.1943
49380,1.9766
49400,1.8984
49420,1.8407
49440,1.7486
49460,2.0932
49480,2.1221
49500,2.1727
49520,2.5288
49540,2.0739
49560,2.1564
49580,2.3133
49600,2.3794
49620,2.2404
49640,1.9794
49660,2.0966
49680,1.968
49700,1.9664
49720,2.1465
49740,2.0051
49760,1.932
49780,2.0981
49800,1.9037
49820,2.3544
49840,2.0349
49860,1.9676
49880,1.9604
49900,2.1551
49920,2.3222
49940,2.0537
49960,1.9878
49980,2.0534
50000,2.1024
50020,2.0647
50040,2.1145
50060,2.3974
50080,2.3723
50100,2.1716
50120,2.159
50140,2.0702
50160,2.2009
50180,1.9178
50200,2.0009
50220,2.1779
50240,2.0136
50260,2.3124
50280,2.0854
50300,2.1247
50320,2.2097
50340,2.2418
50360,2.2442
50380,2.1788
50400,2.2392
50420,1.9607
50440,2.1765
50460,2.0956
50480,2.0559
50500,2.0888
50520,1.9631
50540,2.3093
50560,2.1803
50580,1.8827
50600,2.0693
50620,2.1419
50640,2.0208
50660,2.0089
50680,2.2141
50700,2.3329
50720,2.0697
50740,2.1003
50760,2.2414
50780,2.0665
50800,2.2445
50820,2.2302
50840,2.217
50860,1.902
50880,2.1308
50900,2.0329
50920,2.1296
50940,2.2884
50960,2.0432
50980,1.9384
51000,2.1409
51020,2.2475
51040,1.9384
51060,2.0748
51080,1.8442
51100,1.9324
51120,2.0731
51140,2.0155
51160,2.2812
51180,2.109
51200,2.2205
51220,2.0199
51240,1.769
51260,2.0437
51280,2.1795
51300,2.2533
51320,1.8292
51340,2.3675
51360,1.9605
51380,2.1036
51400,2.2351
51420,1.9819
51440,2.0398
51460,2.0598
51480,2.0288
51500,2.2127
51520,2.0711
51540,2.1271
51560,2.1455
51580,1.8935
51600,1.9202
51620,1.9163
51640,1.7982
51660,1.9302
51680,1.9321
51700,2.2728
51720,2.1106
51740,1.9553
51760,2.1636
51780,2.0552
51800,1.9779
51820,1.8591
51840,2.2036
51860,2.0661
51880,1.9132
51900,2.0185
51920,2.1315
51940,1.9505
51960,2.1534
51980,2.1655
52000,2.0539
52020,2.3186
52040,2.0781
52060,2.0571
52080,2.0763
52100,1.8729
52120,2.4237
52140,1.8902
52160,2.0416
52180,1.9928
52200,2.0959
52220,2.1251
52240,1.8941
52260,1.9507
52280,2.317
52300,1.8115
52320,2.1114
52340,2.1765
52360,2.1024
52380,2.1356
52400,2.1663
52420,2.4212
52440,2.5092
52460,2.1116
52480,2.3598
52500,2.0277
52520,2.0311
52540,2.1287
52560,1.8624
52580,1.9014
52600,2.1731
52620,2.0028
52640,2.0166
52660,2.2942
52680,2.0266
52700,2.2884
52720,2.2609
52740,2.0456
52760,1.8223
52780,1.9874
52800,2.0228
52820,2.167
52840,2.106
52860,2.0158
52880,2.1705
52900,2.1351
52920,2.1164
52940,2.0563
52960,2.0669
52980,2.1211
53000,2.1073
53020,2.0288
53040,1.9062
53060,2.0281
53080,2.0545
53100,2.0057
53120,2.1312
53140,2.1733
53160,1.9387
53180,2.0217
53200,2.0322
53220,1.9431
53240,2.1096
53260,2.1617
53280,1.9475
53300,2.0802
53320,2.1627
53340,2.2794
53360,2.1655
53380,2.1633
53400,2.1421
53420,1.8578
53440,2.2459
53460,2.0617
53480,1.9607
53500,2.0324
53520,2.2326
53540,2.0263
53560,2.3173
53580,2.3526
53600,2.0196
53620,2.2376
53640,1.7437
53660,2.0889
53680,1.9742
53700,2.2936
53720,2.142
53740,2.3711
53760,2.2706
53780,2.6196
53800,2.082
53820,1.892
53840,2.1599
53860,1.961
53880,1.819
53900,2.0845
53920,2.0924
53940,2.0894
53960,2.2785
53980,1.9247
54000,1.9762
54020,2.1685
54040,2.0169
54060,1.905
54080,1.7194
54100,1.983
54120,2.0131
54140,2.1019
54160,1.9157
54180,1.8646
54200,2.1731
54220,1.9553
54240,1.9573
54260,1.9428
54280,1.8445
54300,1.9199
54320,1.9485
54340,2.0615
54360,1.9869
54380,2.2746
54400,2.2271
54420,2.0224
54440,2.0593
54460,2.1544
54480,1.9787
54500,2.054
54520,2.258
54540,2.2261
54560,2.3888
54580,2.04
54600,1.9587
54620,1.7843
54640,2.1391
54660,2.3065
54680,1.8421
54700,2.2237
54720,1.9615
54740,2.1188
54760,2.2909
54780,1.8467
54800,2.1621
54820,2.3004
54840,2.1029
54860,1.8313
54880,2.0168
54900,1.8431
54920,1.8318
54940,2.1361
54960,2.0559
54980,1.9744
55000,1.9606
55020,1.9614
55040,2.036
55060,2.2746
55080,2.3985
55100,2.1869
55120,2.0041
55140,1.9048
55160,2.2912
55180,2.2358
55200,2.1818
55220,2.0567
55240,2.135
55260,1.8817
55280,2.1738
55300,2.3224
55320,2.1909
55340,1.6893
55360,2.4495
55380,1.8417
55400,1.9804
55420,2.0249
55440,1.9934
55460,2.1561
55480,2.176
55500,2.2769
55520,2.263
55540,2.1155
55560,1.8692
55580,2.8786
55600,1.9346
55620,2.1048
55640,2.0095
55660,2.2116
55680,2.0295
55700,2.0382
55720,2.2438
55740,1.9185
55760,1.9428
55780,2.0417
55800,2.084
55820,2.0165
55840,2.0657
55860,2.1219
55880,2.0981
55900,2.0674
55920,2.0424
55940,1.7215
55960,2.1304
55980,2.3097
56000,1.8887
56020,2.2006
56040,1.9744
56060,2.4722
56080,2.1035
56100,1.8372
56120,1.9036
56140,1.7606
56160,2.1151
56180,1.8555
56200,2.1224
56220,2.1615
56240,2.0953
56260,2.008
56280,2.034
56300,1.7253
56320,2.0572
56340,2.0986
56360,1.9173
56380,2.1667
56400,2.2045
56420,1.8439
56440,2.3822
56460,1.8838
56480,2.1045
56500,2.1604
56520,2.168
56540,2.3549
56560,2.151
56580,2.1534
56600,2.0324
56620,2.2882
56640,2.0431
56660,2.2078
56680,1.9641
56700,2.0864
56720,2.1658
56740,2.0579
56760,2.0711
56780,2.0545
56800,2.3869
56820,2.033
56840,2.1638
56860,1.9492
56880,2.3641
56900,2.1506
56920,2.0949
56940,2.0957
56960,2.2258
56980,2.035
57000,2.0028
57020,2.0206
57040,2.0963
57060,2.024
57080,2.0723
57100,2.0983
57120,1.9327
57140,2.1217
57160,2.1118
57180,2.091
57200,2.1682
57220,2.055
57240,1.8434
57260,2.2746
57280,1.931
57300,2.0831
57320,1.849
57340,2.1601
57360,2.0804
57380,1.7407
57400,2.0929
57420,2.0117
57440,2.2315
57460,2.106
57480,1.9281
57500,1.9388
57520,2.2328
57540,1.9143
57560,2.1592
57580,2.0179
57600,2.0095
57620,1.9986
57640,1.9985
57660,2.1075
57680,1.993
57700,2.278
57720,2.0458
57740,2.1782
57760,2.0539
57780,1.8038
57800,2.0688
57820,1.609
57840,1.9477
57860,2.052
57880,2.3559
57900,1.9296
57920,2.0582
57940,2.1363
57960,2.0075
57980,2.0187
58000,2.1127
58020,2.1227
58040,2.006
58060,1.9468
58080,1.7569
58100,1.9961
58120,2.0653
58140,2.2787
58160,2.2213
58180,2.1082
58200,2.3022
58220,2.2139
58240,2.0042
58260,2.024
58280,1.9286
58300,1.945
58320,2.1945
58340,2.1043
58360,2.0538
58380,2.1465
58400,1.9471
58420,2.0384
58440,2.0426
58460,1.9681
58480,2.0875
58500,2.127
58520,1.8085
58540,2.1227
58560,1.8986
58580,1.8043
58600,2.1504
58620,1.9722
58640,1.9741
58660,2.1906
58680,2.2387
58700,1.9875
58720,1.8489
58740,2.2868
58760,1.9362
58780,2.0057
58800,1.9178
58820,2.0756
58840,2.2083
58860,1.9973
58880,1.7719
58900,2.0432
58920,2.3319
58940,2.1152
58960,1.8806
58980,1.9316
59000,2.074
59020,2.0902
59040,1.9772
59060,2.0979
59080,1.8841
59100,2.0728
59120,2.0871
59140,2.1637
59160,1.8934
59180,2.1012
59200,2.0165
59220,2.2322
59240,1.8599
59260,2.0294
59280,2.0088
59300,1.9825
59320,1.7276
59340,1.9609
59360,1.6338
59380,2.0429
59400,1.9764
59420,1.9369
59440,1.934
59460,2.1113
59480,2.1489
59500,2.1319
59520,2.1445
59540,2.0311
59560,1.9632
59580,2.1555
59600,2.0816
59620,1.9162
59640,2.0667
59660,1.9047
59680,1.9493
59700,2.3842
59720,2.0971
59740,2.0079
59760,1.8085
59780,2.2454
59800,2.0329
59820,2.062
59840,2.3515
59860,1.9901
59880,2.0253
59900,1.8232
59920,2.0543
59940,2.0338
59960,2.0585
59980,1.7824
60000,1.8804
60020,2.2448
60040,2.1119
60060,1.9567
60080,2.1463
60100,1.9474
60120,2.1332
60140,1.7432
60160,2.132
60180,2.1305
60200,1.8704
60220,1.9292
60240,2.0968
60260,1.8724
60280,1.8177
60300,2.1334
60320,2.4618
60340,2.1428
60360,2.1211
60380,2.0865
60400,1.9841
60420,2.0705
60440,2.0795
60460,1.8024
60480,1.8529
60500,2.1929
60520,2.1053
60540,2.0821
60560,2.206
60580,2.1292
60600,2.1192
60620,2.3638
60640,2.1191
60660,2.2236
60680,1.9234
60700,2.0685
60720,1.9033
60740,2.1578
60760,2.251
60780,2.1892
60800,1.9718
60820,1.9774
60840,2.3185
60860,2.0608
60880,1.9357
60900,1.9949
60920,2.0092
60940,2.2314
60960,1.8906
60980,2.1083
61000,1.8718
61020,1.9216
61040,2.6353
61060,2.0602
61080,1.7776
61100,2.0461
61120,1.9129
61140,2.0563
61160,2.2466
61180,2.0668
61200,1.9115
61220,1.9134
61240,2.1962
61260,2.0591
61280,2.0862
61300,2.1261
61320,2.1418
61340,1.8732
61360,2.2547
61380,2.2952
61400,1.9178
61420,1.7782
61440,1.7651
61460,2.1198
61480,1.9355
61500,1.7362
61520,2.1282
61540,2.1511
61560,2.0163
61580,2.0406
61600,1.9421
61620,2.1337
61640,1.8838
61660,2.1357
61680,1.9866
61700,2.265
61720,1.9826
61740,2.0069
61760,1.8008
61780,1.7907
61800,2.0883
61820,1.7946
61840,1.9746
61860,2.1001
61880,1.9906
61900,2.2047
61920,2.0771
61940,1.9919
61960,2.3035
61980,2.0784
62000,2.0249
62020,2.5097
62040,1.9691
62060,1.8798
62080,2.0897
62100,1.9704
62120,1.9446
62140,1.9984
62160,2.0865
62180,2.1948
62200,1.9575
62220,2.2603
62240,2.2221
62260,2.1236
62280,1.7305
62300,1.831
62320,1.8498
62340,1.8918
62360,1.912
62380,1.8597
62400,1.9909
62420,2.1122
62440,2.3055
62460,2.0088
62480,2.11
62500,1.9949
62520,1.8823
62540,1.9138
62560,1.9838
62580,1.9832
62600,2.0467
62620,1.9492
62640,2.1819
62660,1.9128
62680,1.9112
62700,2.09
62720,2.3084
62740,2.2354
62760,2.2094
62780,1.9929
62800,1.9634
62820,2.2328
62840,1.8691
62860,1.8051
62880,2.1002
62900,1.9797
62920,2.2242
62940,1.9961
62960,2.0233
62980,2.0413
63000,2.1922
63020,1.882
63040,2.2148
63060,2.0171
63080,2.0073
63100,1.9225
63120,1.9079
63140,2.151
63160,2.0857
63180,1.9937
63200,2.2329
63220,2.1613
63240,2.2212
63260,1.9788
63280,2.1349
63300,2.1081
63320,1.892
63340,1.9949
63360,1.9897
63380,2.2332
63400,1.885
63420,2.0223
63440,2.1225
63460,2.0271
63480,2.1615
63500,2.3658
63520,1.9463
63540,2.1638
63560,2.0157
63580,1.8811
63600,2.011
63620,2.2029
63640,1.9937
63660,1.9682
63680,1.8612
63700,2.0884
63720,2.0205
63740,2.1954
63760,1.9522
63780,2.0403
63800,2.1103
63820,2.1199
63840,2.353
63860,2.0322
63880,1.9882
63900,2.049
63920,2.2085
63940,1.975
63960,2.3555
63980,1.9908
64000,1.7971
64020,1.9415
64040,2.1475
64060,1.9082
64080,1.9453
64100,1.8164
64120,2.0919
64140,1.9722
64160,1.9152
64180,1.9207
64200,1.9237
64220,1.9645
64240,1.8265
64260,2.4225
64280,2.1167
64300,1.9622
64320,2.2017
64340,1.8779
64360,2.0078
64380,2.2044
64400,2.2602
64420,2.2691
64440,2.1249
64460,2.01
64480,1.8257
64500,2.0013
64520,2.1725
64540,2.2462
64560,1.7654
64580,2.2533
64600,2.1068
64620,2.0062
64640,2.391
64660,1.8106
64680,2.1313
64700,2.1414
64720,1.9334
64740,2.0834
64760,2.0386
64780,1.9319
64800,1.95
64820,1.884
64840,2.0839
64860,1.8793
64880,1.7657
64900,1.9502
64920,1.9984
64940,1.9509
64960,1.8979
64980,2.1027
65000,1.7919
65020,2.5936
65040,2.317
65060,1.836
65080,2.0339
65100,1.9975
65120,1.85
65140,2.0747
65160,2.0318
65180,2.2031
65200,2.1017
65220,2.2861
65240,2.211
65260,1.9209
65280,1.9784
65300,1.9107
65320,2.1943
65340,1.851
65360,1.7252
65380,2.0791
65400,2.1627
65420,1.893
65440,1.8856
65460,2.0401
65480,1.9183
65500,1.9211
65520,2.0774
65540,2.0879
65560,1.9853
65580,2.006
65600,2.0428
65620,2.2283
65640,1.8761
65660,2.0069
65680,2.1249
65700,1.8876
65720,1.9449
65740,1.9311
65760,1.8252
65780,2.268
65800,1.9257
65820,2.0674
65840,2.0655
65860,2.2072
65880,1.9191
65900,2.1298
65920,2.0202
65940,2.1636
65960,2.035
65980,2.4133
66000,1.9697
66020,1.8865
66040,1.9421
66060,2.399
66080,2.0387
66100,1.9091
66120,1.835
66140,2.1233
66160,1.9451
66180,1.9146
66200,2.3445
66220,2.1488
66240,1.9855
66260,2.1101
66280,1.9274
66300,2.333
66320,2.0119
66340,2.0064
66360,2.1215
66380,2.2952
66400,1.8831
66420,2.0737
66440,1.9617
66460,2.2329
66480,2.0878
66500,2.0135
66520,1.9017
66540,2.1724
66560,2.0086
66580,2.0576
66600,2.3762
66620,1.8457
66640,2.092
66660,2.298
66680,1.976
66700,1.81
66720,2.334
66740,2.0112
66760,2.0044
66780,2.1046
66800,1.9152
66820,2.2485
66840,2.169
66860,1.5926
66880,1.6546
66900,2.2621
66920,2.1831
66940,2.0042
66960,2.0917
66980,2.0732
67000,2.1695
67020,2.1394
67040,1.8841
67060,1.9667
67080,2.1408
67100,1.9829
67120,2.0312
67140,2.0995
67160,2.0104
67180,1.7816
67200,1.9295
67220,1.9074
67240,1.9504
67260,1.6683
67280,2.0114
67300,2.6876
67320,2.0583
67340,2.3781
67360,2.0118
67380,2.1495
67400,2.095
67420,1.9683
67440,1.948
67460,1.7191
67480,1.8232
67500,1.9509
67520,1.8266
67540,2.0768
67560,1.8093
67580,2.1424
67600,1.9064
67620,1.9615
67640,1.9358
67660,1.9759
67680,2.1759
67700,2.0927
67720,1.9824
67740,1.7345
67760,1.8641
67780,2.0135
67800,1.8652
67820,2.001
67840,1.9065
67860,2.194
67880,1.9015
67900,2.1262
67920,2.0874
67940,2.4175
67960,2.0224
67980,1.9175
68000,2.066
68020,1.7482
68040,1.9448
68060,2.087
68080,1.8691
68100,1.7106
68120,2.0428
68140,2.1721
68160,1.9036
68180,1.98
68200,2.0837
68220,1.9949
68240,1.7816
68260,2.1455
68280,1.8375
68300,1.7946
68320,2.2422
68340,1.8681
68360,1.928
68380,1.9842
68400,2.1627
68420,1.9374
68440,2.0583
68460,1.9884
68480,1.9586
68500,1.9509
68520,1.8082
68540,2.0822
68560,2.1766
68580,2.1883
68600,2.1544
68620,2.2674
68640,1.9659
68660,1.9063
68680,1.8062
68700,1.8316
68720,2.0409
68740,1.9539
68760,1.9486
68780,1.8589
68800,2.1429
68820,1.92
68840,1.9736
68860,1.8979
68880,1.9692
68900,1.7428
68920,2.0531
68940,2.1041
68960,2.0296
68980,2.0528
69000,2.1643
69020,1.7302
69040,2.0326
69060,2.0377
69080,2.2359
69100,1.8033
69120,1.9458
69140,2.1137
69160,1.9693
69180,1.9018
69200,1.7739
69220,2.0963
69240,1.9769
69260,1.9502
69280,1.8615
69300,2.0198
69320,2.2999
69340,1.9819
69360,1.9248
69380,2.1168
69400,2.3081
69420,1.9376
69440,1.8631
69460,1.7412
69480,2.2159
69500,1.8934
69520,1.7593
69540,2.0995
69560,2.1534
69580,2.1906
69600,1.9588
69620,2.0589
69640,1.9441
69660,2.052
69680,1.9639
69700,1.8781
69720,1.9688
69740,1.9156
69760,2.0958
69780,2.2482
69800,1.86
69820,1.7982
69840,2.208
69860,2.0617
69880,1.9595
69900,1.9188
69920,1.894
69940,1.8723
69960,1.8684
69980,1.9012
70000,2.1055
70020,1.7824
70040,2.2003
70060,2.1571
70080,1.9315
70100,1.9
70120,1.8593
70140,2.0702
70160,2.0436
70180,2.0122
70200,2.1021
70220,2.1925
70240,1.7982
70260,1.9659
70280,1.9818
70300,2.0111
70320,2.1271
70340,2.0677
70360,1.6119
70380,1.7316
70400,2.3488
70420,1.892
70440,1.8551
70460,2.1423
70480,2.2775
70500,2.1065
70520,2.1109
70540,2.0284
70560,1.9635
70580,1.9669
70600,2.1568
70620,2.177
70640,1.7935
70660,1.8792
70680,1.7497
70700,1.8999
70720,1.9316
70740,2.0616
70760,2.1465
70780,1.9409
70800,2.0835
70820,2.1581
70840,1.8734
70860,1.9618
70880,1.9085
